x,project_id,y
43.9942,TCGA-LIHC,-9.115116
59.11522,TCGA-LIHC,-3.351344
44.563988,TCGA-LIHC,-3.2560585
59.370365,TCGA-LIHC,-4.322929
59.478603,TCGA-LIHC,-3.9620757
51.280327,TCGA-LIHC,-2.52885
59.04969,TCGA-LIHC,-4.1080294
59.553314,TCGA-LIHC,-4.1990094
51.226757,TCGA-LIHC,-2.0548975
59.12452,TCGA-LIHC,-4.1072297
50.68498,TCGA-LIHC,-2.79848
50.657444,TCGA-LIHC,-2.5508862
55.07724,TCGA-LIHC,-0.25467023
59.029705,TCGA-LIHC,-4.109408
51.116486,TCGA-LIHC,-2.4470751
